Event_ID,Event_Name,Event_Date,Event_Type,Campaign_ID,Attributed_Sales,Marketing_Spend
EVT001039,Lazada Flash Sale 2024-08,2024-08-02,Lazada_Ads_Campaign,CAM01039,2269.73,444.07
EVT001680,Lazada Flash Sale 2024-08,2024-08-02,Lazada_Ads_Campaign,CAM01680,6686.29,1882.07
EVT000215,IG Story Promo 2024-08,2024-08-04,FB_IG_Campaign,CAM00215,1230.14,1429.85
EVT000122,Google Search Prospecting 2024-08,2024-08-04,Google_Ads_Campaign,CAM00122,6396.4,1875.33
EVT001485,FBIG Awareness Burst 2024-08,2024-08-05,FB_IG_Campaign,CAM01485,1178.46,1431.35
EVT001553,Shopee Voucher Blast 2024-08,2024-08-05,Shopee_Ads_Campaign,CAM01553,9016.66,2110.1
EVT000598,Google Shopping Promo 2024-08,2024-08-05,Google_Ads_Campaign,CAM00598,3564.95,1488.52
EVT002190,IG Story Promo 2024-08,2024-08-05,FB_IG_Campaign,CAM02190,992.41,1169.27
EVT000147,Lazada Brand Mega 2024-08,2024-08-06,Lazada_Ads_Campaign,CAM00147,9351.82,1730.98
EVT000001,Google Shopping Promo 2024-08,2024-08-06,Google_Ads_Campaign,CAM00001,7526.81,2217.2
EVT000405,Shopee Daily Deals 2024-08,2024-08-06,Shopee_Ads_Campaign,CAM00405,9771.43,1987.92
EVT002107,Lazada Flash Sale 2024-08,2024-08-07,Lazada_Ads_Campaign,CAM02107,3525.73,1102.56
EVT001234,Google Shopping Promo 2024-08,2024-08-07,Google_Ads_Campaign,CAM01234,3031.32,877.47
EVT001217,Shopee Voucher Blast 2024-08,2024-08-07,Shopee_Ads_Campaign,CAM01217,8773.24,1598.54
EVT002013,Lazada Flash Sale 2024-08,2024-08-08,Lazada_Ads_Campaign,CAM02013,4584.65,1091.54
EVT000369,Lazada Brand Mega 2024-08,2024-08-08,Lazada_Ads_Campaign,CAM00369,5951.15,1080.97
EVT002128,IG Story Promo 2024-08,2024-08-08,FB_IG_Campaign,CAM02128,1118.59,1188.43
EVT001980,Shopee Daily Deals 2024-08,2024-08-08,Shopee_Ads_Campaign,CAM01980,3108.97,644.39
EVT002113,Lazada Payday Deals 2024-08,2024-08-09,Lazada_Ads_Campaign,CAM02113,3587.11,776.8
EVT001981,Lazada Brand Mega 2024-08,2024-08-09,Lazada_Ads_Campaign,CAM01981,2852.02,843.22
EVT002019,Shopee Daily Deals 2024-08,2024-08-10,Shopee_Ads_Campaign,CAM02019,8865.31,1856.83
EVT000240,Lazada Flash Sale 2024-08,2024-08-10,Lazada_Ads_Campaign,CAM00240,4223.09,844.02
EVT000070,Shopee Payday Sale 2024-08,2024-08-11,Shopee_Ads_Campaign,CAM00070,6134.04,1802.19
EVT000398,IG Story Promo 2024-08,2024-08-11,FB_IG_Campaign,CAM00398,469.36,576.9
EVT000327,Google Search Prospecting 2024-08,2024-08-11,Google_Ads_Campaign,CAM00327,7614.1,2361.37
EVT001819,Lazada Flash Sale 2024-08,2024-08-11,Lazada_Ads_Campaign,CAM01819,11221.3,1909.99
EVT000172,Lazada Payday Deals 2024-08,2024-08-12,Lazada_Ads_Campaign,CAM00172,3446.26,868.63
EVT000014,Shopee Payday Sale 2024-08,2024-08-12,Shopee_Ads_Campaign,CAM00014,4868.29,1423.73
EVT001982,Google Search Prospecting 2024-08,2024-08-12,Google_Ads_Campaign,CAM01982,2058.33,563.86
EVT000352,Lazada Brand Mega 2024-08,2024-08-13,Lazada_Ads_Campaign,CAM00352,8112.16,1867.13
EVT000580,Google Shopping Promo 2024-08,2024-08-13,Google_Ads_Campaign,CAM00580,1584.59,524.79
EVT002010,Shopee Voucher Blast 2024-08,2024-08-13,Shopee_Ads_Campaign,CAM02010,2374.59,442.56
EVT001704,Shopee Payday Sale 2024-08,2024-08-13,Shopee_Ads_Campaign,CAM01704,3913.82,719.2
EVT001466,FBIG Awareness Burst 2024-08,2024-08-14,FB_IG_Campaign,CAM01466,280.33,327.02
EVT000696,Shopee Payday Sale 2024-08,2024-08-14,Shopee_Ads_Campaign,CAM00696,6268.64,1291.96
EVT000627,IG Story Promo 2024-08,2024-08-14,FB_IG_Campaign,CAM00627,549.41,523.99
EVT002198,Lazada Payday Deals 2024-08,2024-08-16,Lazada_Ads_Campaign,CAM02198,3284.63,804.53
EVT000056,IG Story Promo 2024-08,2024-08-16,FB_IG_Campaign,CAM00056,523.51,430.97
EVT001592,Lazada Brand Mega 2024-08,2024-08-17,Lazada_Ads_Campaign,CAM01592,12641.78,2143.86
EVT002043,Shopee Daily Deals 2024-08,2024-08-17,Shopee_Ads_Campaign,CAM02043,2563.89,495.93
EVT001124,Google Shopping Promo 2024-08,2024-08-18,Google_Ads_Campaign,CAM01124,4065.9,1762.06
EVT000387,VIP Loyalty Drop 2024-08,2024-08-18,Email_Promo,CAM00387,947.1,136.35
EVT000114,Shopee Daily Deals 2024-08,2024-08-18,Shopee_Ads_Campaign,CAM00114,5739.25,1176.55
EVT001554,FBIG Awareness Burst 2024-08,2024-08-19,FB_IG_Campaign,CAM01554,623.05,642.95
EVT002070,FB Carousel Promo 2024-08,2024-08-19,FB_IG_Campaign,CAM02070,1002.59,1023.76
EVT000732,Shopee Daily Deals 2024-08,2024-08-21,Shopee_Ads_Campaign,CAM00732,3479.67,663.59
EVT001785,FBIG Awareness Burst 2024-08,2024-08-21,FB_IG_Campaign,CAM01785,1129.67,1265.22
EVT001330,Shopee Daily Deals 2024-08,2024-08-22,Shopee_Ads_Campaign,CAM01330,3746.97,937.07
EVT001275,Shopee Payday Sale 2024-08,2024-08-22,Shopee_Ads_Campaign,CAM01275,1963.78,416.98
EVT001927,New Product Teaser 2024-08,2024-08-23,Email_Promo,CAM01927,377.38,81.83
EVT001515,Google Brand Campaign 2024-08,2024-08-23,Google_Ads_Campaign,CAM01515,2533.59,744.1
EVT001984,Shopee Daily Deals 2024-08,2024-08-23,Shopee_Ads_Campaign,CAM01984,2728.56,669.5
EVT002108,Shopee Voucher Blast 2024-08,2024-08-23,Shopee_Ads_Campaign,CAM02108,6819.01,2036.81
EVT000361,Lazada Brand Mega 2024-08,2024-08-23,Lazada_Ads_Campaign,CAM00361,12308.85,2190.68
EVT001516,Google Shopping Promo 2024-08,2024-08-24,Google_Ads_Campaign,CAM01516,1990.55,547.38
EVT001955,Shopee Payday Sale 2024-08,2024-08-24,Shopee_Ads_Campaign,CAM01955,11348.5,2098.65
EVT000875,Google Search Prospecting 2024-08,2024-08-25,Google_Ads_Campaign,CAM00875,6127.76,1865.12
EVT001615,FBIG Awareness Burst 2024-08,2024-08-25,FB_IG_Campaign,CAM01615,1248.02,1059.1
EVT001915,Shopee Daily Deals 2024-08,2024-08-26,Shopee_Ads_Campaign,CAM01915,3359.27,705.02
EVT001905,Shopee Payday Sale 2024-08,2024-08-26,Shopee_Ads_Campaign,CAM01905,3457.13,607.94
EVT000377,New Product Teaser 2024-08,2024-08-26,Email_Promo,CAM00377,1675.97,330.95
EVT000852,Google Shopping Promo 2024-08,2024-08-26,Google_Ads_Campaign,CAM00852,2193.37,922.39
EVT001663,FBIG Awareness Burst 2024-08,2024-08-27,FB_IG_Campaign,CAM01663,883.9,989.13
EVT000057,FB Carousel Promo 2024-08,2024-08-27,FB_IG_Campaign,CAM00057,1033.43,936.92
EVT002020,New Product Teaser 2024-08,2024-08-27,Email_Promo,CAM02020,859.42,186.84
EVT000982,Google Brand Campaign 2024-08,2024-08-28,Google_Ads_Campaign,CAM00982,4292.06,2139.48
EVT001634,CRM Winback 2024-08,2024-08-28,Email_Promo,CAM01634,1347.55,196.1
EVT001003,Lazada Payday Deals 2024-08,2024-08-28,Lazada_Ads_Campaign,CAM01003,1661.29,434.96
EVT000633,Lazada Flash Sale 2024-08,2024-08-29,Lazada_Ads_Campaign,CAM00633,2567.88,487.98
EVT001290,IG Story Promo 2024-08,2024-08-29,FB_IG_Campaign,CAM01290,1207.15,1196.07
EVT001951,Lazada Flash Sale 2024-08,2024-08-29,Lazada_Ads_Campaign,CAM01951,6272.8,1825.19
EVT000849,CRM Winback 2024-08,2024-08-29,Email_Promo,CAM00849,937.69,137.12
EVT001924,New Product Teaser 2024-08,2024-08-29,Email_Promo,CAM01924,778.05,110.26
EVT000968,Google Search Prospecting 2024-08,2024-08-30,Google_Ads_Campaign,CAM00968,1898.02,799.67
EVT001193,VIP Loyalty Drop 2024-08,2024-08-30,Email_Promo,CAM01193,1079.51,192.08
EVT000264,Shopee Voucher Blast 2024-08,2024-08-31,Shopee_Ads_Campaign,CAM00264,6889.05,2007.46
EVT001316,Lazada Flash Sale 2024-08,2024-08-31,Lazada_Ads_Campaign,CAM01316,3834.54,837.04
EVT001868,Shopee Voucher Blast 2024-08,2024-08-31,Shopee_Ads_Campaign,CAM01868,6450.22,1930.1
EVT001430,FB Carousel Promo 2024-08,2024-08-31,FB_IG_Campaign,CAM01430,343.91,333.68
EVT000099,New Product Teaser 2024-08,2024-08-31,Email_Promo,CAM00099,2175.22,320.24
EVT000145,VIP Loyalty Drop 2024-09,2024-09-01,Email_Promo,CAM00145,1401.57,337.9
EVT000847,VIP Loyalty Drop 2024-09,2024-09-01,Email_Promo,CAM00847,1417.58,216.32
EVT001932,Google Search Prospecting 2024-09,2024-09-01,Google_Ads_Campaign,CAM01932,1414.2,551.12
EVT001505,CRM Winback 2024-09,2024-09-02,Email_Promo,CAM01505,857.05,172.18
EVT000742,FB Carousel Promo 2024-09,2024-09-03,FB_IG_Campaign,CAM00742,725.92,670.5
EVT000076,Shopee Voucher Blast 2024-09,2024-09-03,Shopee_Ads_Campaign,CAM00076,5948.38,1539.25
EVT001106,IG Story Promo 2024-09,2024-09-04,FB_IG_Campaign,CAM01106,515.13,404.09
EVT000818,FB Carousel Promo 2024-09,2024-09-04,FB_IG_Campaign,CAM00818,458.85,353.28
EVT000481,VIP Loyalty Drop 2024-09,2024-09-05,Email_Promo,CAM00481,1794.44,262.29
EVT001522,Shopee Voucher Blast 2024-09,2024-09-05,Shopee_Ads_Campaign,CAM01522,4129.2,746.11
EVT001576,CRM Winback 2024-09,2024-09-07,Email_Promo,CAM01576,1255.18,179.61
EVT000799,Shopee Payday Sale 2024-09,2024-09-08,Shopee_Ads_Campaign,CAM00799,5292.61,900.53
EVT000978,Google Shopping Promo 2024-09,2024-09-08,Google_Ads_Campaign,CAM00978,4417.17,1389.67
EVT002189,Lazada Payday Deals 2024-09,2024-09-08,Lazada_Ads_Campaign,CAM02189,4524.46,986.98
EVT001064,Google Shopping Promo 2024-09,2024-09-09,Google_Ads_Campaign,CAM01064,5731.12,2249.79
EVT001934,FBIG Awareness Burst 2024-09,2024-09-09,FB_IG_Campaign,CAM01934,617.78,509.1
EVT002185,FBIG Awareness Burst 2024-09,2024-09-09,FB_IG_Campaign,CAM02185,910.76,1058.77
EVT000401,Google Shopping Promo 2024-09,2024-09-10,Google_Ads_Campaign,CAM00401,3781.87,1657.22
EVT000646,Lazada Flash Sale 2024-09,2024-09-10,Lazada_Ads_Campaign,CAM00646,3480.83,799.52
EVT001135,CRM Winback 2024-09,2024-09-10,Email_Promo,CAM01135,1805.21,368.73
EVT000812,Lazada Flash Sale 2024-09,2024-09-10,Lazada_Ads_Campaign,CAM00812,6995.49,1269.23
EVT000366,Google Shopping Promo 2024-09,2024-09-10,Google_Ads_Campaign,CAM00366,5304.84,2326.57
EVT000776,Shopee Payday Sale 2024-09,2024-09-10,Shopee_Ads_Campaign,CAM00776,3854.15,853.08
EVT000890,Lazada Payday Deals 2024-09,2024-09-11,Lazada_Ads_Campaign,CAM00890,7559.6,1384.63
EVT000181,Google Shopping Promo 2024-09,2024-09-11,Google_Ads_Campaign,CAM00181,6718.06,2098.43
EVT002034,Google Shopping Promo 2024-09,2024-09-11,Google_Ads_Campaign,CAM02034,2652.91,969.25
EVT001320,Lazada Flash Sale 2024-09,2024-09-12,Lazada_Ads_Campaign,CAM01320,6734.6,1233.45
EVT000671,FBIG Awareness Burst 2024-09,2024-09-13,FB_IG_Campaign,CAM00671,646.17,640.32
EVT000568,Google Search Prospecting 2024-09,2024-09-13,Google_Ads_Campaign,CAM00568,7373.1,2045.01
EVT001646,FB Carousel Promo 2024-09,2024-09-13,FB_IG_Campaign,CAM01646,1307.22,1129.06
EVT001766,New Product Teaser 2024-09,2024-09-14,Email_Promo,CAM01766,2059.96,325.37
EVT001153,Google Search Prospecting 2024-09,2024-09-14,Google_Ads_Campaign,CAM01153,4954.3,1598.54
EVT002060,Google Search Prospecting 2024-09,2024-09-14,Google_Ads_Campaign,CAM02060,9488.36,2485.66
EVT000501,Shopee Payday Sale 2024-09,2024-09-16,Shopee_Ads_Campaign,CAM00501,5060.62,874.21
EVT001698,Lazada Flash Sale 2024-09,2024-09-16,Lazada_Ads_Campaign,CAM01698,2130.27,677.33
EVT001528,Shopee Voucher Blast 2024-09,2024-09-16,Shopee_Ads_Campaign,CAM01528,3637.93,902.99
EVT002073,Shopee Voucher Blast 2024-09,2024-09-16,Shopee_Ads_Campaign,CAM02073,1822.73,454.91
EVT000679,Shopee Voucher Blast 2024-09,2024-09-17,Shopee_Ads_Campaign,CAM00679,8639.0,1678.0
EVT001653,Shopee Voucher Blast 2024-09,2024-09-17,Shopee_Ads_Campaign,CAM01653,12272.16,2176.96
EVT000289,Shopee Payday Sale 2024-09,2024-09-17,Shopee_Ads_Campaign,CAM00289,6872.82,2194.02
EVT001336,Shopee Daily Deals 2024-09,2024-09-18,Shopee_Ads_Campaign,CAM01336,6177.49,1324.69
EVT000353,IG Story Promo 2024-09,2024-09-18,FB_IG_Campaign,CAM00353,651.01,732.97
EVT000263,Google Shopping Promo 2024-09,2024-09-18,Google_Ads_Campaign,CAM00263,3998.12,1143.09
EVT000828,IG Story Promo 2024-09,2024-09-19,FB_IG_Campaign,CAM00828,1350.49,1265.46
EVT000786,Shopee Voucher Blast 2024-09,2024-09-19,Shopee_Ads_Campaign,CAM00786,4224.11,1406.64
EVT000341,Shopee Payday Sale 2024-09,2024-09-19,Shopee_Ads_Campaign,CAM00341,7742.79,1807.16
EVT001764,Google Search Prospecting 2024-09,2024-09-20,Google_Ads_Campaign,CAM01764,5695.05,1976.96
EVT000499,Google Brand Campaign 2024-09,2024-09-21,Google_Ads_Campaign,CAM00499,8707.8,2439.54
EVT000445,VIP Loyalty Drop 2024-09,2024-09-21,Email_Promo,CAM00445,929.82,120.47
EVT001102,IG Story Promo 2024-09,2024-09-23,FB_IG_Campaign,CAM01102,269.56,312.9
EVT000120,Lazada Flash Sale 2024-09,2024-09-24,Lazada_Ads_Campaign,CAM00120,3703.34,1070.07
EVT000717,Shopee Daily Deals 2024-09,2024-09-24,Shopee_Ads_Campaign,CAM00717,8848.58,1723.14
EVT001919,VIP Loyalty Drop 2024-09,2024-09-24,Email_Promo,CAM01919,1866.89,349.89
EVT000937,Lazada Brand Mega 2024-09,2024-09-24,Lazada_Ads_Campaign,CAM00937,6897.67,1300.57
EVT000564,Shopee Payday Sale 2024-09,2024-09-24,Shopee_Ads_Campaign,CAM00564,5880.9,1464.45
EVT000966,Shopee Voucher Blast 2024-09,2024-09-25,Shopee_Ads_Campaign,CAM00966,6781.81,1315.83
EVT002112,FBIG Awareness Burst 2024-09,2024-09-25,FB_IG_Campaign,CAM02112,819.92,711.45
EVT001803,Shopee Voucher Blast 2024-09,2024-09-26,Shopee_Ads_Campaign,CAM01803,6263.36,1051.91
EVT000415,Shopee Payday Sale 2024-09,2024-09-26,Shopee_Ads_Campaign,CAM00415,7813.79,1768.76
EVT001760,Lazada Flash Sale 2024-09,2024-09-27,Lazada_Ads_Campaign,CAM01760,4263.04,1188.02
EVT001293,Shopee Voucher Blast 2024-09,2024-09-29,Shopee_Ads_Campaign,CAM01293,8022.76,1963.93
EVT000258,FBIG Awareness Burst 2024-09,2024-09-29,FB_IG_Campaign,CAM00258,869.69,808.19
EVT000365,Shopee Daily Deals 2024-09,2024-09-30,Shopee_Ads_Campaign,CAM00365,2628.78,745.46
EVT000068,FB Carousel Promo 2024-09,2024-09-30,FB_IG_Campaign,CAM00068,1197.71,1409.81
EVT002135,Shopee Payday Sale 2024-09,2024-09-30,Shopee_Ads_Campaign,CAM02135,2350.19,440.93
EVT001916,VIP Loyalty Drop 2024-10,2024-10-01,Email_Promo,CAM01916,1611.58,338.86
EVT000775,Shopee Payday Sale 2024-10,2024-10-01,Shopee_Ads_Campaign,CAM00775,11453.64,2032.96
EVT000319,FB Carousel Promo 2024-10,2024-10-01,FB_IG_Campaign,CAM00319,1184.76,941.88
EVT002068,CRM Winback 2024-10,2024-10-02,Email_Promo,CAM02068,2176.78,272.79
EVT001281,Shopee Payday Sale 2024-10,2024-10-02,Shopee_Ads_Campaign,CAM01281,2267.08,523.73
EVT000575,IG Story Promo 2024-10,2024-10-03,FB_IG_Campaign,CAM00575,614.55,572.04
EVT001834,FB Carousel Promo 2024-10,2024-10-03,FB_IG_Campaign,CAM01834,967.26,792.75
EVT000094,IG Story Promo 2024-10,2024-10-03,FB_IG_Campaign,CAM00094,1698.05,1498.93
EVT000117,Shopee Daily Deals 2024-10,2024-10-03,Shopee_Ads_Campaign,CAM00117,1957.17,608.54
EVT000804,Shopee Daily Deals 2024-10,2024-10-04,Shopee_Ads_Campaign,CAM00804,1487.23,487.7
EVT001596,Lazada Brand Mega 2024-10,2024-10-04,Lazada_Ads_Campaign,CAM01596,6175.84,1104.49
EVT001814,Shopee Payday Sale 2024-10,2024-10-04,Shopee_Ads_Campaign,CAM01814,3949.93,1047.99
EVT000100,FB Carousel Promo 2024-10,2024-10-04,FB_IG_Campaign,CAM00100,467.58,542.14
EVT001434,Shopee Payday Sale 2024-10,2024-10-05,Shopee_Ads_Campaign,CAM01434,7726.97,1308.4
EVT001262,Lazada Payday Deals 2024-10,2024-10-05,Lazada_Ads_Campaign,CAM01262,4512.37,936.17
EVT001849,Shopee Daily Deals 2024-10,2024-10-06,Shopee_Ads_Campaign,CAM01849,5769.23,1483.95
EVT000608,Google Brand Campaign 2024-10,2024-10-06,Google_Ads_Campaign,CAM00608,3210.07,1288.17
EVT000986,New Product Teaser 2024-10,2024-10-06,Email_Promo,CAM00986,664.32,85.62
EVT001496,FB Carousel Promo 2024-10,2024-10-06,FB_IG_Campaign,CAM01496,487.23,491.91
EVT000999,VIP Loyalty Drop 2024-10,2024-10-08,Email_Promo,CAM00999,720.89,156.14
EVT000118,FBIG Awareness Burst 2024-10,2024-10-08,FB_IG_Campaign,CAM00118,615.76,636.73
EVT000069,New Product Teaser 2024-10,2024-10-09,Email_Promo,CAM00069,2831.7,392.85
EVT002125,CRM Winback 2024-10,2024-10-09,Email_Promo,CAM02125,1116.13,169.89
EVT000715,FB Carousel Promo 2024-10,2024-10-09,FB_IG_Campaign,CAM00715,1217.83,1232.29
EVT000249,New Product Teaser 2024-10,2024-10-09,Email_Promo,CAM00249,2193.48,310.75
EVT000626,IG Story Promo 2024-10,2024-10-10,FB_IG_Campaign,CAM00626,1193.76,1217.77
EVT001738,Google Shopping Promo 2024-10,2024-10-10,Google_Ads_Campaign,CAM01738,4390.07,1983.78
EVT002145,Shopee Payday Sale 2024-10,2024-10-10,Shopee_Ads_Campaign,CAM02145,4075.4,780.12
EVT001328,Lazada Payday Deals 2024-10,2024-10-11,Lazada_Ads_Campaign,CAM01328,2923.08,713.18
EVT001807,FB Carousel Promo 2024-10,2024-10-11,FB_IG_Campaign,CAM01807,532.52,521.98
EVT001652,Shopee Payday Sale 2024-10,2024-10-12,Shopee_Ads_Campaign,CAM01652,4711.15,921.81
EVT000920,Google Brand Campaign 2024-10,2024-10-12,Google_Ads_Campaign,CAM00920,6182.4,2143.11
EVT001444,Shopee Voucher Blast 2024-10,2024-10-12,Shopee_Ads_Campaign,CAM01444,4220.0,1125.49
EVT001043,FB Carousel Promo 2024-10,2024-10-14,FB_IG_Campaign,CAM01043,1079.35,1285.65
EVT000178,FBIG Awareness Burst 2024-10,2024-10-14,FB_IG_Campaign,CAM00178,1469.1,1324.04
EVT000705,VIP Loyalty Drop 2024-10,2024-10-15,Email_Promo,CAM00705,892.11,212.92
EVT000432,Google Shopping Promo 2024-10,2024-10-16,Google_Ads_Campaign,CAM00432,3362.95,955.74
EVT001272,Lazada Flash Sale 2024-10,2024-10-16,Lazada_Ads_Campaign,CAM01272,6882.0,1656.84
EVT001031,Lazada Flash Sale 2024-10,2024-10-16,Lazada_Ads_Campaign,CAM01031,7263.33,1404.2
EVT000454,FBIG Awareness Burst 2024-10,2024-10-17,FB_IG_Campaign,CAM00454,1316.89,1042.39
EVT001874,Shopee Payday Sale 2024-10,2024-10-17,Shopee_Ads_Campaign,CAM01874,6229.22,1145.94
EVT001511,FBIG Awareness Burst 2024-10,2024-10-17,FB_IG_Campaign,CAM01511,747.08,620.37
EVT000151,Google Brand Campaign 2024-10,2024-10-18,Google_Ads_Campaign,CAM00151,4695.51,1680.64
EVT001371,Lazada Brand Mega 2024-10,2024-10-19,Lazada_Ads_Campaign,CAM01371,10259.6,1943.03
EVT001497,IG Story Promo 2024-10,2024-10-19,FB_IG_Campaign,CAM01497,1235.55,1350.53
EVT001476,FBIG Awareness Burst 2024-10,2024-10-20,FB_IG_Campaign,CAM01476,1510.9,1183.18
EVT002007,Google Brand Campaign 2024-10,2024-10-20,Google_Ads_Campaign,CAM02007,6202.66,1988.68
EVT000853,Shopee Voucher Blast 2024-10,2024-10-21,Shopee_Ads_Campaign,CAM00853,2896.18,562.25
EVT000028,Lazada Brand Mega 2024-10,2024-10-21,Lazada_Ads_Campaign,CAM00028,7282.32,1695.03
EVT001997,Lazada Payday Deals 2024-10,2024-10-21,Lazada_Ads_Campaign,CAM01997,7140.64,1381.68
EVT001768,Google Shopping Promo 2024-10,2024-10-21,Google_Ads_Campaign,CAM01768,8525.02,2305.64
EVT000409,IG Story Promo 2024-10,2024-10-21,FB_IG_Campaign,CAM00409,1161.8,1218.03
EVT001050,FB Carousel Promo 2024-10,2024-10-22,FB_IG_Campaign,CAM01050,550.24,427.66
EVT001130,IG Story Promo 2024-10,2024-10-23,FB_IG_Campaign,CAM01130,848.41,733.08
EVT001126,FB Carousel Promo 2024-10,2024-10-23,FB_IG_Campaign,CAM01126,1310.33,1014.26
EVT000831,Google Brand Campaign 2024-10,2024-10-23,Google_Ads_Campaign,CAM00831,2410.04,920.39
EVT000718,FB Carousel Promo 2024-10,2024-10-23,FB_IG_Campaign,CAM00718,330.87,300.99
EVT001659,VIP Loyalty Drop 2024-10,2024-10-24,Email_Promo,CAM01659,284.42,57.37
EVT001113,Lazada Flash Sale 2024-10,2024-10-24,Lazada_Ads_Campaign,CAM01113,3032.25,596.3
EVT000474,Google Search Prospecting 2024-10,2024-10-24,Google_Ads_Campaign,CAM00474,3929.79,1058.97
EVT000268,Lazada Payday Deals 2024-10,2024-10-25,Lazada_Ads_Campaign,CAM00268,7477.46,1370.1
EVT000285,Google Brand Campaign 2024-10,2024-10-25,Google_Ads_Campaign,CAM00285,2578.07,1221.52
EVT001369,Lazada Brand Mega 2024-10,2024-10-25,Lazada_Ads_Campaign,CAM01369,4094.55,1219.86
EVT000599,Lazada Flash Sale 2024-10,2024-10-25,Lazada_Ads_Campaign,CAM00599,11399.31,2023.87
EVT001207,Shopee Voucher Blast 2024-10,2024-10-27,Shopee_Ads_Campaign,CAM01207,8419.37,1772.32
EVT001761,FB Carousel Promo 2024-10,2024-10-27,FB_IG_Campaign,CAM01761,956.94,779.07
EVT001214,FBIG Awareness Burst 2024-10,2024-10-28,FB_IG_Campaign,CAM01214,414.18,474.33
EVT001051,Google Search Prospecting 2024-10,2024-10-28,Google_Ads_Campaign,CAM01051,5428.97,1850.34
EVT001022,Google Search Prospecting 2024-10,2024-10-28,Google_Ads_Campaign,CAM01022,4563.3,2051.66
EVT002092,Shopee Daily Deals 2024-10,2024-10-30,Shopee_Ads_Campaign,CAM02092,6446.41,1440.96
EVT002049,Google Search Prospecting 2024-10,2024-10-30,Google_Ads_Campaign,CAM02049,4553.4,2154.87
EVT002004,FB Carousel Promo 2024-10,2024-10-30,FB_IG_Campaign,CAM02004,891.86,1015.15
EVT001833,Google Shopping Promo 2024-10,2024-10-30,Google_Ads_Campaign,CAM01833,3216.22,1484.18
EVT001477,Google Brand Campaign 2024-10,2024-10-30,Google_Ads_Campaign,CAM01477,6829.46,1714.42
EVT000058,Shopee Payday Sale 2024-10,2024-10-31,Shopee_Ads_Campaign,CAM00058,4710.55,1142.63
EVT000382,Google Shopping Promo 2024-10,2024-10-31,Google_Ads_Campaign,CAM00382,6117.05,1737.83
EVT000819,Holiday Gifting - Lazada 2024-11,2024-11-01,Lazada_Ads_Campaign,CAM00819,11721.67,2112.3
EVT001480,Holiday Gifting - Lazada 2024-11,2024-11-01,Lazada_Ads_Campaign,CAM01480,15570.56,2153.23
EVT002083,Holiday Gifting - Google 2024-11,2024-11-02,Google_Ads_Campaign,CAM02083,11104.77,2219.81
EVT001897,Holiday Gifting - Google 2024-11,2024-11-02,Google_Ads_Campaign,CAM01897,3835.62,1357.2
EVT001375,Holiday Gifting - FB 2024-11,2024-11-02,FB_IG_Campaign,CAM01375,695.48,440.15
EVT001447,Holiday Gifting - Email 2024-11,2024-11-03,Email_Promo,CAM01447,2674.0,358.28
EVT001134,Holiday Gifting - Shopee 2024-11,2024-11-03,Shopee_Ads_Campaign,CAM01134,6334.46,1141.55
EVT002056,Holiday Gifting - FB 2024-11,2024-11-03,FB_IG_Campaign,CAM02056,869.03,886.76
EVT000507,Holiday Gifting - Shopee 2024-11,2024-11-03,Shopee_Ads_Campaign,CAM00507,8297.73,2060.24
EVT000274,Holiday Gifting - Email 2024-11,2024-11-04,Email_Promo,CAM00274,2146.85,355.5
EVT000615,Holiday Gifting - Email 2024-11,2024-11-04,Email_Promo,CAM00615,2401.82,356.2
EVT000680,Holiday Gifting - Shopee 2024-11,2024-11-04,Shopee_Ads_Campaign,CAM00680,4105.94,900.79
EVT000218,Holiday Gifting - Google 2024-11,2024-11-04,Google_Ads_Campaign,CAM00218,4965.49,1561.7
EVT001377,Holiday Gifting - Email 2024-11,2024-11-05,Email_Promo,CAM01377,969.41,149.6
EVT001465,Holiday Gifting - Shopee 2024-11,2024-11-05,Shopee_Ads_Campaign,CAM01465,6512.08,1014.23
EVT000837,Holiday Gifting - Google 2024-11,2024-11-05,Google_Ads_Campaign,CAM00837,5107.35,1643.03
EVT000496,Holiday Gifting - Google 2024-11,2024-11-06,Google_Ads_Campaign,CAM00496,8470.11,2287.49
EVT001122,Holiday Gifting - Shopee 2024-11,2024-11-06,Shopee_Ads_Campaign,CAM01122,4979.68,1014.44
EVT001251,Holiday Gifting - FB 2024-11,2024-11-06,FB_IG_Campaign,CAM01251,1205.73,794.53
EVT001270,Holiday Gifting - FB 2024-11,2024-11-06,FB_IG_Campaign,CAM01270,494.28,322.5
EVT000265,Holiday Gifting - FB 2024-11,2024-11-06,FB_IG_Campaign,CAM00265,630.43,484.23
EVT002022,Holiday Gifting - Email 2024-11,2024-11-07,Email_Promo,CAM02022,846.04,138.63
EVT000629,Holiday Gifting - Lazada 2024-11,2024-11-07,Lazada_Ads_Campaign,CAM00629,14042.69,1965.43
EVT000899,Holiday Gifting - FB 2024-11,2024-11-07,FB_IG_Campaign,CAM00899,652.98,409.36
EVT001062,Holiday Gifting - FB 2024-11,2024-11-07,FB_IG_Campaign,CAM01062,1220.72,989.16
EVT000605,Holiday Gifting - Lazada 2024-11,2024-11-07,Lazada_Ads_Campaign,CAM00605,13342.82,1837.75
EVT002054,Holiday Gifting - FB 2024-11,2024-11-07,FB_IG_Campaign,CAM02054,613.07,469.61
EVT001657,Holiday Gifting - Lazada 2024-11,2024-11-08,Lazada_Ads_Campaign,CAM01657,5810.42,1384.03
